"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ecuador","ECU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9093.61180260214","9281.18249149473","9279.93728227759","9272.88995126834","9482.49172956151","9513.45553558235","9497.57349177969","9727.28188712066","9864.59662926731","9231.59260940782","9171.7510824383","9393.5430677334","9685.6215689776","9790.75094494132","10277.9999522418","10647.0863990257","10920.0352242273","10939.3443718859","11460.4053920721","11389.4948561309","11651.3422970974","12433.758980372","12945.0771751419","13672.3064630751","14047.4913782084","13864.4877052902","13569.7967959864","14161.7051815893","14066.1762612468","13853.4207787933","12425.0175450466","13539.7108484794","14263.2039756632","14472.3165053895","",
"Egypt, Arab Rep.","EGY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8006.62143741369","7876.55257554109","8034.56230125827","8079.05480680472","8221.04684775661","8423.57817499547","8662.33147869592","8950.65410694496","9245.47890469795","9588.85938515274","9981.62775083138","10117.3331821699","10143.5063455702","10250.3765500459","10451.8217511537","10700.6090373232","11211.8320229508","11782.0060717966","12391.5847624705","12728.0814586737","13128.9878334085","13082.4263680701","13076.8052395914","13058.0748239258","13136.365629827","13425.9119599775","13727.3201600494","14018.360593453","14488.2094340483","15026.5682438097","15309.2359881702","15579.0160861551","16360.3907750364","16691.1332373374","",
"Euro area","EMU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37869.7282869754","38541.3266111627","38742.5967930096","38290.4538881866","39123.3712923149","40001.9545821331","40615.0765616694","41652.7532125629","42814.8890267013","43975.2118763024","45550.1313504464","46413.9374190266","46657.1641089896","46796.1958024092","47631.5477335541","48248.2469684441","49639.9626803416","50890.7786031928","50860.5129232903","48397.6166127367","49266.0238349793","50190.9353076377","49578.4112935388","49306.5939773269","49843.7090224807","50753.874306767","51544.9661540125","52775.6024223095","53598.5553160104","54417.7784450646","50971.0530938582","54203.1270318409","55910.394134257","56024.509376955","",
"Eritrea","ERI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31773.2267474318","32499.3481469347","32641.0826976006","32137.3138422829","32746.9287960544","33501.731415403","34232.3786878311","35312.0862996051","36679.0942312003","38141.3168976997","39945.8971232689","41224.2923920662","41766.0378203439","42223.1302040484","42793.3902509502","43570.7652469524","44572.681557218","45301.2843487805","44926.3489707736","42852.2209054726","42695.5274380958","42271.8346744366","41034.0481580659","40581.1142138274","41321.490912675","43032.8773459563","44249.9767660477","45424.7885584595","46309.6259209436","46880.1637671287","41547.9814040086","44277.8225378494","46675.9118515112","47341.171810559","",
"Estonia","EST","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19360.0271803713","17900.9210846194","14371.3189372796","13899.5876200715","13966.8189143492","14862.0445205644","15828.4917406821","18099.4378887203","19067.1989532504","18930.3293425188","20739.3909354833","22099.3398930546","23781.6520786291","25749.2802354395","27665.3057818496","30473.7787673219","33646.6182306666","36359.4661005152","34588.5490995882","29585.1439449227","30379.1078350583","32789.4316073746","34115.3622168665","34838.3632268557","36090.4935621737","36729.8083015722","37854.8450961055","39939.4580947194","41273.19885576","42652.5356859802","41340.7643728197","44251.5374983456","43690.4130611134","41706.5197431068","",
"Ethiopia","ETH","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874.346891442491","777.523526466933","680.834732004134","743.708447855693","741.176585782026","760.264306213613","826.99161653733","826.005175838681","772.786606923592","787.679537241639","810.270707714513","851.313384896172","838.298004099301","795.772097624193","877.114450100542","952.115617567442","1024.72906692604","1109.14324580737","1193.74722217379","1262.46391533704","1381.19037588937","1492.5338883548","1576.76867666039","1696.86506903221","1821.39152446688","1957.41444173205","2084.84044949632","2222.82813075835","2311.16499825122","2437.97033495522","2516.54894667514","2588.41296931036","2655.57791619133","2755.45709577808","",
"European Union","EUU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33426.1016801669","33587.5474053464","33686.518021722","33384.9056266284","34202.4320607922","35117.7165142647","35777.8549611467","36642.6323327803","37666.5643163638","38693.2654447941","40167.1560006994","41016.2369003189","41433.4468508384","41745.7728360958","42748.5308003756","43504.8392091575","44980.8266358748","46315.9419779099","46571.5808531273","44486.769215827","45318.0361868915","46285.8060501223","45870.2236491106","45729.5698934348","46394.9336933298","47419.4492368381","48267.2193166037","49618.7285798321","50652.8704111603","51633.6819648236","48700.5476228836","51932.2937987972","53663.6132264515","53831.679492475","",
"Fragile and conflict affected situations","FCS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6062.70794551407","5436.29689795285","5142.4127305887","4733.56744370201","4190.15043404898","3962.33894191792","3907.10321447785","3956.34877134994","4040.94851494993","4056.99099263161","4197.20473539882","4304.50019226849","4404.53469431769","4370.8429921664","4786.45520123612","4922.66392811548","5113.11702386644","5320.42172076836","5446.08048994626","5325.55708546016","5540.9613816603","5559.61304850163","5629.91128338056","5647.05594295042","5576.82307172399","5504.11459121767","5549.51785717677","5566.07805260984","5608.59660489414","5647.083218924","5271.01440635685","5245.7346643353","5044.92208183418","5043.40520597059","",
"Finland","FIN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38785.0708768205","36305.4448153107","34906.5405913186","34467.1591249318","35679.4379747823","37048.5684244652","38279.7523457355","40607.838048578","42709.1672212914","44480.4262750692","46942.1571957226","48071.9747062965","48764.765870195","49627.3340885614","51465.4498831268","52714.0823049772","54622.9303551336","57280.7299598713","57461.9206566327","52569.2654327146","53987.2564250476","55022.1130687921","53927.0129132626","53153.2133532111","52680.7867819099","52752.499791558","53953.9610871074","55605.6169109217","56194.3932540795","56890.1478130874","55393.3687598386","56790.3766177689","57457.3994740169","56505.8386553095","",
"Fiji","FJI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8126.89069259408","7843.16248971255","8261.30380903007","8383.65120493804","8762.41467320097","8936.77814631658","9306.98253675461","9008.64449234114","9013.45209445568","9693.81255437928","9426.11376159099","9516.32774485866","9724.10084114193","9727.9564693364","10148.8777874439","10127.1115325","10222.1983002783","10050.9509498078","10092.1801097642","9910.17436680807","10167.3495688733","10412.9963189454","10537.6919727534","11019.2983032657","11621.1294818485","12131.0915617818","12419.8256693304","13090.5006401531","13612.9519955763","13567.4738284912","11254.969751223","10685.1969806618","12762.3465811337","13652.4908672464","",
"France","FRA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38655.885692544","38937.9522507491","39331.9041923584","39020.6141468858","39801.3889028634","40570.7169546673","40990.7395092066","41876.9330251209","43162.5423863738","44400.1357748186","45922.4789360909","46454.8706885589","46610.7820581168","46730.9757904952","47720.4413406357","48257.4650809502","49223.2471984629","50157.7837387059","50068.2968999457","48404.9657859803","49130.4229296548","50085.6829803671","49935.6269136244","50066.5304377975","50326.5678638035","50682.8953528609","50984.0752953575","51895.5662913102","52560.9536197931","53448.5548867191","49311.3333947367","52517.3354905857","53691.6174864288","54017.8741632485","",
"Faroe Islands","FRO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53528.7838011243","50835.9542149952","50782.3391449341","52716.933935158","56744.6519043836","60123.7267080971","63151.5044266511","63139.8057229163","63286.5842199228","64571.9171199037","65294.7517477605","67207.832475691","65131.6133759936","67757.7773227559","69338.8098239515","70373.3769321133","",
"Micronesia, Fed. Sts.","FSM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3136.9514332942","3308.74576058849","3373.98230840518","3571.62920599797","3487.10560054731","3692.60622634763","3559.59341606898","3332.98059836578","3418.56959831033","3456.15330120781","3611.44958436409","3679.19077112542","3696.5853238625","3760.15045830875","3656.0538432884","3747.88375556646","3767.94490260166","3727.33731959645","3669.08649722735","3742.82979616793","3842.23612624613","3958.93215209932","3878.11226988672","3727.42606502724","3632.24156609308","3788.93409996369","3794.74545872368","3811.7896520226","3796.94604530189","3938.55708825637","3839.25896940106","3921.72503036883","3874.19905459701","3886.69657098366","",
"Gabon","GAB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23884.8106997586","24665.6792294411","23268.9974720649","23551.6812533084","23794.3149295241","24344.1857400362","24595.9719624946","25359.6596581145","25585.5077964118","22713.7144403332","21717.2240796857","21604.7804441837","20981.4798584532","20875.454932591","20438.9307066657","20385.2899909189","19224.1268658447","19751.8762215872","18493.0921102841","17911.1458491175","18530.5760935555","19153.0878201005","19450.4027066851","19836.4554851473","20008.9899778779","20147.7116201858","19988.1755963249","19555.7078829222","19225.5982574739","19491.4067631457","18681.4840738605","18523.5798032193","18662.0497970114","18702.6905177984","",
"United Kingdom","GBR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34307.9389114284","33824.7164794244","33868.6659562932","34628.8178771757","35869.2108701755","36680.1361061194","37531.528045749","39278.5302640974","40496.8619670645","41596.4703875131","43247.6363873458","44189.8548896778","44793.3260727072","45990.7158909913","46853.7925395701","47804.7852569688","48584.4359469012","49472.985996223","48963.023157871","46348.7534175335","47013.8824123254","47178.9199001066","47558.9936362037","48091.8465962989","49264.0553741224","49961.687628766","50537.3417528108","51528.6046743424","51937.0226977295","52483.8125088392","46907.7139264028","50972.2445879987","52836.0247301829","52582.0612138594","",
"Georgia","GEO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12917.0944269361","10120.1628881435","5533.21082317728","3882.02029747648","3532.3200811072","3762.81153750309","4339.0046688347","4951.81291757472","5233.28837672816","5495.24505052866","5706.27236527837","6074.08643017282","6464.32539672648","7227.73705960701","7693.91525392067","8485.58670534953","9337.98906420101","10567.2747164758","10856.1031328003","10553.0896395853","11294.3685917112","12288.6828861156","13193.9596974054","13913.0018245661","14475.3135356035","14936.8434116647","15442.9564358054","16237.6242230275","17228.6790847503","18186.8816465807","17031.1440283426","18915.6534005263","20966.5280391134","22590.5293543813","",
"Ghana","GHA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2785.67114332501","2859.82702166411","2897.83543196858","2964.26600943658","2989.34731012131","3039.68873031674","3106.18555480388","3160.44504053249","3229.48228272631","3290.26865235748","3327.35199291767","3369.50702508212","3425.61820934278","3507.75105744843","3607.36522285021","3721.30785741996","3857.86154847605","3923.12567803728","4174.78124103364","4269.16005861557","4495.68916584106","5005.36732498187","5339.71321903045","5593.77481886917","5619.07233511591","5607.36635657413","5666.07795334591","5993.63085211077","6234.51208201488","6508.24652305901","6412.68541762469","6607.50297378321","6729.27440352562","6796.47361923819","",
"Gibraltar","GIB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2105.74729496232","2075.99194302675","2076.55062690695","2115.8664959394","2134.89769355787","2171.72552153265","2205.32363416973","2272.41100463955","2311.327353403","2346.2701835771","2358.28765608495","2412.75161959628","2498.13177495102","2473.23418295471","2477.50282602363","2501.22160456279","2478.61319510726","2587.0048887648","2629.5397474637","2537.30645758746","2594.83050344245","2673.40873029955","2762.90350938513","2802.56007024474","2834.96634347846","2869.85157178732","3099.78874189372","3332.76576150531","3455.64512638662","3557.46233883145","3630.99330577677","3738.8051255133","3792.01068836277","3949.34013510824","",
"Gambia, The","GMB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2653.78291392125","2623.64161607507","2604.26903326754","2586.13041645703","2508.1039153389","2456.00078113606","2439.04551648512","2486.93798396527","2502.76477124298","2589.97773860396","2658.61770579464","2737.69610805906","2578.557145742","2682.47993310133","2794.19352609118","2653.64239155191","2564.68653970519","2567.15728802982","2649.61119865306","2745.32540574768","2824.21259222517","2519.83983255672","2574.93509664061","2572.44728941685","2465.10971144823","2495.95741601525","2478.46055756999","2533.18683710276","2651.43281455826","2750.82132179634","2702.31919474482","2777.79620978324","2863.18049829859","2932.28059517915","",
"Guinea-Bissau","GNB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1913.54990898225","1968.74001774992","1932.65392452547","1909.14703900318","1910.18522222722","1944.52128051511","2125.32660973541","2220.72971288282","1690.46715114929","1937.62562955666","1920.01956120899","1969.58881151811","1997.1658209118","1946.9105108722","1924.83545997309","2003.56041860214","2007.98009416999","2008.73610505074","2047.32046256033","2044.77714586649","2104.29096417956","2215.40327811841","2120.3095474153","2131.83056906049","2096.57897338078","2168.71638085253","2227.15682963874","2277.6428917182","2307.86960988369","2379.60416810935","2360.53127915685","2450.97796398284","2507.0147245235","2578.80453427114","",
"Equatorial Guinea","GNQ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1122.81767364664","1070.82764283041","1390.47918482013","1487.81202528588","1672.34547535897","1892.11653062527","3033.84031220306","7296.10009809843","8684.6573083064","10492.4649475554","11767.4708814313","18031.964975074","20242.4309684399","21709.5751241959","28225.985816122","31302.957953874","32251.7680082519","35540.4477563657","39994.6159790647","38706.6052512135","33668.8740654852","34341.9342607505","35711.4919273537","32894.3693189101","31765.8997056851","27797.7942803179","24435.0645564801","22250.4389230263","20165.4795550607","18446.5916579681","17089.153726379","16821.4486470413","16932.7706827155","15688.2384192658","",
"Greece","GRC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26916.3124020232","27419.6029068908","27401.423864337","26804.8535560825","27204.3957040443","27646.1476830002","27905.106503693","28768.240061857","29592.5253750425","30263.0543386779","31386.6397823871","32675.9290840743","34081.0288496165","35970.7016466991","37811.4913130884","38146.9628219173","40483.1568120089","41796.2337470888","41709.3876118794","39886.2134611393","37566.7482904511","33906.4915655117","31250.2267785089","30762.4431700648","31213.376451539","31347.976492847","31468.619625013","31995.4107393778","32722.3310423615","33502.7506412729","30487.1129350427","33531.1551122601","35906.6128241021","36854.50424993","",
"Grenada","GRD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8889.36283867657","8937.77707132275","8791.14249723833","8553.27660201215","8634.37396353889","8756.18058138433","9082.28099546336","9473.57864915245","10515.5495034912","11165.3273481534","11632.1744534748","11340.1824083418","11684.8591955366","12734.3250905091","12601.0714901277","14220.5512866626","13602.6854098528","14385.091845237","14472.4228873921","13471.8304089174","13363.092025109","13406.0598778032","13169.4604768133","13394.5216776985","14296.7091406227","15145.9720224376","15650.411723041","16301.4724432012","16975.247600506","17047.3549261258","14656.7208773809","15298.1231115237","16386.46233816","16946.473156154","",
"Greenland","GRL","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37619.5564213788","37644.5776191862","35849.4870736657","34108.67836165","35934.1085340757","37073.5778318884","37573.3334066345","38057.1771953735","40936.5450814268","41500.6033685224","44368.720295299","44812.1694853925","44173.9284155575","46004.0781075522","49055.2174880059","51480.1326804102","54494.3100375795","55992.2393212235","59684.3556829567","60206.5380325069","60625.1628549313","60340.0526352868","61267.4653326765","60822.1356274489","63919.1545760603","62503.3971519875","65345.93201087","65396.6827812631","65979.1610559972","67604.0507009986","67560.25390278","68086.4601238175","","","",
"Guatemala","GTM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7597.36983577074","7664.83210346597","7824.98014593236","7918.1596542487","8021.06809244636","8198.19599013231","8224.92476345891","8367.07010210443","8562.96317877241","8671.44158106726","8773.45415314278","8774.20553347456","8904.63200785651","8929.25781077635","9006.98844361059","9102.88788119857","9389.2652981631","9776.20405934391","9893.01137664653","9744.09686850665","9828.4345066177","10035.5774720552","10130.350149237","10301.4208550491","10557.2344165536","10789.709472985","10876.3751133674","11009.2867444783","11196.2643955264","11470.3642213488","11101.009623613","11828.3300095601","12153.0305986535","12389.385871782","",
"Guam","GUM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5074.43093463084","5396.46325108723","5799.21817280263","6247.86604626659","6755.32845008452","7071.21257098784","7612.30399629994","8064.56689039595","7915.22930562599","8139.96992046344","8025.2930049306","8212.04295158038","8314.02700569955","8267.42883763062","8404.1998907171","8256.5249232416","8702.33105302837","9354.07987414031","9546.70845022915","9924.5262862017","10374.3944196875","10958.859528832","11534.9981851901","11896.9066000944","12030.0525446915","12040.0821429821","12420.4720703996","12801.640438226","12980.3571798196","13402.4215131048","19234.1295746749","22865.9321661614","37068.1968873149","49315.1603107751","",
"High income","HIC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35025.8476855414","34912.5933045979","34787.9224828751","34714.3597018237","35222.635134602","35897.831792681","36633.1963999525","37650.2723413328","38310.7711332993","39475.7525791412","41052.9664956904","41577.8551589641","42117.9037062188","42972.6955959352","44367.9511817161","45544.0852545483","46926.6732217644","48155.0612656901","48341.48957113","46323.9479982774","47581.7109345554","48487.8222499521","48943.0063125604","49398.0411048901","50147.5520751098","50903.7299687649","51507.3059534988","52561.0953529853","53670.6750396539","54539.9707373959","52169.1612057962","55301.139936757","56598.3445662204","57289.2664994057","",
"Hong Kong SAR, China","HKG","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31598.8941926887","33124.8333089206","34895.9069206343","36428.673177604","37767.3157442432","37905.7333418223","37804.1589536709","39402.6879650798","36776.4706594564","37339.9887279469","39848.6384665799","39777.9102673691","40258.2336201672","41570.6208550992","44836.2205849367","47938.9010059236","50981.7608155493","53813.0654478819","54630.3628034831","53172.2964199592","56355.4116835942","58672.831834577","59015.3256943722","60601.5928401808","61839.7914288728","62779.7273197166","63749.3896400503","65662.8109535245","66993.9270307538","65388.3300696863","61328.5494578461","65884.9376260603","64036.7870392668","64467.5756817829","",
"Honduras","HND","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4427.04022067658","4160.385966507","4289.47613686954","4440.22915654565","4325.22835322329","4464.57980710631","4421.52075329042","4497.23569802262","4536.91189605458","4386.71152187777","4579.68960840984","4578.94787944773","4627.02278723456","4714.86701000971","4885.34258343422","5056.67544412551","5263.15029099578","5461.90151889031","5566.70639487722","5313.75573967791","5396.07227927744","5488.43371596332","5600.6077605497","5644.13384802045","5705.16246265484","5812.5348879105","5926.49025534228","6099.60734919414","6219.27973775059","6264.01884276715","5603.26398377777","6202.98078812037","6352.58710177732","6468.30192068321","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2161.70883196364","2117.05661051762","2036.19065745624","1984.24849624947","1923.21897399158","1960.57074974092","2002.71511421075","2055.84231496891","2069.23960154703","2075.72060645793","2081.47005433864","2097.37581528438","2122.20237342398","2146.31223829522","2204.38873369521","2265.01307667816","2331.65355908191","2393.97409672754","2460.62971119728","2486.49473333335","2571.17071312851","2610.23882788521","2639.56580696673","2714.98750743837","2792.32772330236","2836.90862560987","2881.6079861914","2938.85655357096","2974.61821308542","3020.65685339754","2942.50459324494","2970.85854710621","3022.81001069778","3055.7581543954","",
"Croatia","HRV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23399.7424980871","18812.9483712315","17020.2416792316","15570.4072139398","16301.757444198","17524.0283769679","18851.3568317498","20111.9812390157","20577.4753732561","20491.1728004787","21303.8047498153","22828.2900978625","24138.8757153177","25475.7643106945","26530.8229398452","27643.2231429858","29041.0719309543","30513.9899965922","31118.381856082","29028.4608199486","28706.2355477586","28777.3613938068","28262.5185544905","28403.3756660773","28462.4233973818","29473.5060870294","30826.6944156765","32353.7976261926","33732.8820365545","35125.5780156862","32495.5592764521","36932.6680272861","39864.1618181211","41137.5357630247","",
"Haiti","HTI","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3946.36564580421","3939.53502422662","3656.58317052336","3390.88135070558","2928.67513719742","3157.78316886896","3226.66878776683","3252.0269476801","3261.58666372464","3288.68550795935","3256.62946976622","3186.83391085521","3163.58995198594","3216.80164457879","3120.84410958207","3163.11380246538","3164.82372941453","3258.36633663299","3289.70539010892","3426.38912318297","3195.24820723659","3320.34680581165","3285.70754602266","3376.63982000485","3423.65317734526","3422.09748627768","3435.73122444055","3474.34692898372","3485.69687548702","3381.584787365","3229.47554356606","3134.95014938417","3047.65179299452","2956.46213701659","",
"Hungary","HUN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21268.6008265842","18740.3923352456","18173.2639194176","18089.1825476381","18647.8069501111","18951.9373152021","19000.1651065374","19636.8839482649","20450.2515001337","21138.075336889","22142.3342669574","23097.3522587665","24261.4504616366","25322.3504029774","26648.5831598315","27848.2765928544","28992.2988693565","29117.7885592344","29461.6560147458","27560.4756254208","27920.1284655046","28522.0577157796","28311.3008390685","28901.0934003736","30205.5060344521","31399.9171076367","32185.8737883159","33650.1904894228","35499.61128222","37243.2433910613","35648.7084306446","38324.1814872656","40353.0023434744","40204.2912222856","",
"IBRD only","IBD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6229.44232742401","6116.2779979146","6002.25799047474","6027.46386042768","6041.04121532487","6155.63544060314","6360.21111214255","6568.00263962877","6605.09755039155","6774.95182827134","7084.59208406067","7258.19771128842","7493.1092845084","7844.36142410517","8343.5085261632","8817.65915420747","9418.73858263932","10111.8143897796","10553.304054267","10647.2715615432","11310.4491879684","11858.0970389767","12324.9297820368","12782.2460597823","13213.4068354132","13613.7220359528","14090.1118101853","14661.2540885075","15234.1585320709","15685.6522714227","15268.5993445931","16292.6684150848","16796.020178095","17497.4309835142","",
"IDA & IBRD total","IBT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5504.80992133156","5405.76613852033","5306.49198675363","5311.43072813598","5307.02416659066","5396.63012953715","5562.49651917272","5724.94919081236","5751.68054490036","5879.35748053033","6121.07224129752","6255.65395000659","6443.61702991875","6721.14324626521","7122.68223192892","7501.85736120261","7976.19914890072","8516.99359197472","8857.37384056724","8933.6152166192","9448.26389520527","9865.51683281657","10210.393861276","10562.5967243965","10900.2405372524","11203.2066140351","11555.7179565198","11980.4846320357","12405.0719623182","12730.9877517275","12358.0448025634","13094.6714480226","13448.0385562604","13928.5952635785","",
"IDA total","IDA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2651.41590959932","2635.39400713967","2624.54832786259","2584.06459253417","2544.14758242736","2574.20964605104","2632.22061473616","2664.15366972169","2690.50128510351","2703.64757154697","2743.88542928763","2784.8875627775","2857.33858602957","2932.34353725489","3056.24918602919","3174.72051470457","3294.43785024092","3411.91356433643","3501.88631579522","3594.55849567857","3721.42154848759","3814.19085739816","3861.04711068745","3962.5128445097","4093.08519887553","4187.00209963093","4264.11927054664","4360.71235764197","4468.51237009449","4558.21028991986","4428.81519351566","4521.40395904059","4620.02089564575","4668.54604701699","",
"IDA blend","IDB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3677.7722620129","3650.05543895402","3663.47328541325","3560.01456878778","3508.89472538667","3501.48805418395","3565.2775229676","3540.362987791","3545.19222876742","3534.75113688063","3576.17903221289","3632.16767898376","3761.142345155","3851.84828764701","4039.04348050022","4186.97422031495","4324.08952643046","4440.76546675192","4492.37826979503","4623.33261717746","4751.6801767973","4841.39521596729","4935.5096168827","5088.285515092","5253.0806045291","5345.54624627351","5379.52297587714","5422.63573618934","5536.88699235334","5586.68949343594","5400.31704577794","5579.56598763969","5707.83507789021","5732.93654378486","",
"Indonesia","IDN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4873.05380133263","5118.46789591815","5357.3758979759","5609.15178814269","5931.23473426762","6312.93453561158","6695.40975787395","6897.00236563331","5897.68530859207","5855.65800744994","6056.38197842165","6190.51954040991","6381.94955179996","6599.09193597034","6843.54654972364","7140.8545640704","7434.48785352221","7802.46406905954","8165.06155116624","8435.4557468629","8848.22473702066","9274.96955181702","9708.61182531081","10121.8141535043","10504.3869411088","10893.6621142169","11319.6634287738","11772.5743296107","12262.2310300771","12757.7850854842","12388.5449268131","12757.0746440204","13334.293520304","13889.8828825663","",
