"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Heavily indebted poor countries (HIPC)","HPC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","366.831927819985","363.852471457284","360.766398258851","357.896202907375","363.903314753579","369.873540714087","372.030535380336","375.693886215396","365.645788936286","368.067174967253","352.438705088556","353.826100167406","358.119442230013","356.860187659596","360.685332326003","361.146209912792","363.341715875629","357.030085723399","359.503966699138","362.652859595113","360.826575844498","372.298209581603","380.234814328636","389.940392315486","391.524698329173","392.044750068991","392.011720656837","387.139623860052","387.48325641853","388.902391742687","388.246103651277","398.512148598139","400.784696544082","","",
"Croatia","HRV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1983.33813559291","1722.21906242149","1613.31787517833","1637.31593715078","1576.32857698638","1636.96263245329","1798.12487711752","1849.47934080476","1860.80285870134","1934.78219488023","1882.60707106679","2033.21443990495","2081.90027621886","2229.34173996566","2228.32579300293","2260.50892445087","2247.14619166641","2335.40182770311","2276.1355193129","2199.79195573117","2181.04401120231","2137.20950653716","2020.48417283556","1990.54136695236","1909.83580091578","2018.54259233172","2057.18869470229","2159.96952184034","2127.63878608554","2173.19836034448","2104.84530641676","2212.49721053261","2154.95483266747","","",
"Haiti","HTI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350.872503169981","344.356411612688","337.386344129717","329.492814275813","305.947859484713","337.982653296812","343.60087143121","358.203555574834","353.489788716491","355.305165378087","367.668711281342","354.939290686259","361.247287034171","356.879162298398","357.794531363988","363.221446517241","367.726653817866","369.82614447503","368.507033755957","377.427344980307","388.995522336097","402.476697495403","408.922012927348","415.229471165857","400.493565620537","400.138818358845","408.56544100745","410.595545177212","419.506914918994","409.8045053234","398.394138508433","406.126296523889","377.526060418635","","",
"Hungary","HUN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2774.66774826857","2643.10681200843","2423.38957698369","2481.57741262502","2405.83433383392","2503.25869655795","2573.19416215561","2527.50156325078","2502.42675477679","2490.94017859145","2448.35399628198","2512.91908128888","2520.39755573852","2580.49625909654","2579.6047628527","2781.00595449852","2760.46242793694","2709.84388699596","2676.90840527171","2548.81278026798","2651.34338122621","2600.71787062735","2490.18578889625","2415.19171592952","2415.30352622169","2559.32489879297","2598.64407958244","2720.33439389079","2719.60757534915","2727.76850926666","2690.99272363692","2827.52439382651","2661.74727916976","2493.39125666363","",
"IBRD only","IBD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1060.15961008837","1038.7479137307","1004.78889934173","993.615315651773","968.691293301901","985.947231932808","990.170471477334","985.121951961688","971.064806392123","980.104137601791","985.903246403971","992.038793657895","1014.82124349387","1071.59857884674","1137.98245459324","1186.49824428215","1239.77157976031","1286.87877299369","1313.95257011318","1324.1898111485","1409.63268239643","1459.96384553571","1487.39543459645","1500.55332392972","1517.0507865622","1499.62222971386","1501.93278962471","1535.63073425476","1578.67260921747","1606.1883382551","1580.71607595404","1683.05944927761","1708.66993797115","","",
"IDA & IBRD total","IBT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936.158196685722","918.412978583349","888.22405677135","877.287290179302","855.107967916854","865.660477818392","868.638521033282","864.003480458852","851.17801900255","858.264943658519","859.595662031642","863.568522780563","880.582919164093","924.468297201586","974.474326955236","1011.8405814897","1052.2623176923","1086.65784843065","1107.28970059272","1111.65368454113","1178.0805286006","1216.7564814628","1232.08025365082","1241.35260102348","1252.79615489316","1236.31901555793","1237.52761564583","1261.11221186269","1290.8368459233","1309.31138590806","1287.58873003956","1363.43110755336","1378.39353473285","","",
"IDA total","IDA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391.498280432589","390.59756532031","383.615173748059","379.315271867892","374.325707056917","367.865741048679","371.895328024798","374.826276278806","372.597137264245","377.608410954197","371.079065213519","372.765532056453","373.880255264043","375.719345379066","378.426178458443","382.691495152086","385.215132113665","384.025333051976","383.980126472644","377.019492407798","387.670803922199","396.431947652005","386.795410587727","390.942660376814","394.032111215575","388.442334059257","395.607423036127","397.114170446156","396.273476048527","399.089975953126","401.898631399884","412.945994780856","412.318533778479","","",
"IDA blend","IDB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515.268118746164","516.218227944227","509.327503760596","509.010074890885","491.532241851731","466.735708253346","473.651125282071","474.653710580313","472.421324625396","481.010193760153","472.527708448805","471.14469280954","469.976090565615","469.581547323298","470.000359002252","470.73893457836","468.782105894853","464.506049458697","457.486341367639","437.764819902998","467.262155459207","481.965709122318","460.256686926836","458.184118773465","458.328975877435","447.878512759969","457.631176121797","457.857191643359","453.033078142731","455.11874103728","463.365571444159","479.377793132714","477.193842741188","","",
"Indonesia","IDN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","461.47874965682","477.034665447769","489.759673006715","534.334769070592","524.021858215958","574.757187942779","587.218752078902","595.387907091877","567.577817932084","587.052743287001","585.786606311255","591.125053767201","606.322198205598","597.275508938977","634.752388297531","637.329758271386","643.624554536871","628.600516176574","632.507070175417","674.894542379565","700.281813154248","712.641500776538","704.57653986754","678.844277058212","702.470018829106","692.359585231709","709.064867794897","739.032212284228","813.437822352458","850.270709008969","810.003516802792","824.619533270622","935.774141748266","","",
"IDA only","IDX","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321.90039083496","319.342604209648","312.43211241646","305.821720079592","307.838365981881","312.667257639945","315.053117308827","319.010405434223","316.714098189364","319.634255371345","314.612632652609","317.840083012968","320.109928798429","323.076646628088","327.18718926414","333.278844759634","338.188019740257","338.569024321833","342.039714902967","342.186385600401","341.820535541004","346.989318346506","344.772114866148","352.399226801846","357.14901860102","354.308522520337","360.0792729056","362.407293682837","363.920771805608","367.249966174505","367.061762729617","375.375606801886","375.723206580378","","",
"Isle of Man","IMN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","323.904379836458","331.500916798087","336.465884857846","339.270114001027","348.0150662526","361.82743700225","367.867192567112","376.324959943302","378.415866901301","393.069051671558","394.98401446213","393.447140041734","397.345623867375","399.700175164457","415.479367789798","425.369146084358","441.786253247166","461.202500518337","481.55314607601","509.44773467983","531.870869241592","547.48026530693","570.950039689589","576.89142121313","609.769630211591","621.233101872706","625.339936484507","647.961983314095","671.520649189685","665.57468725444","624.86144636956","675.282775662932","712.242532438078","","",
"Not classified","INX","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2820.54349821097","2828.00013129952","2775.3720955257","2813.89487759353","2941.79277294762","2952.14357114328","3122.60521368686","3255.98632719922","3417.87321638349","3544.77053597598","3627.29127327405","3713.89439062772","3663.02940737813","3515.63295822291","3558.46915667041","3512.7723317278","3433.14872836764","3407.25032316077","3310.96912486883","3172.80669339697","3149.01849169313","2874.04045618024","2857.67626984898","2801.15295664183","2725.03613183261","2823.99503839584","2935.02594942249","2864.55811835722","2835.59440587168","2768.26263673508","2659.00152476651","2728.55817677236","2622.13557873134","2459.07861839225","",
"Iran, Islamic Rep.","IRN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187.4644026572","1281.12002569564","1322.18270269137","1418.50250535957","1571.84307752547","1626.99051652141","1552.49661881616","1716.76606456985","1724.51408426565","1928.66261452523","1852.22331549631","1978.79412795832","2029.89444244191","2074.56132136016","2214.59322138687","2404.02751143882","2459.04565215879","2559.87450273493","2710.16359978519","2671.57890823769","2639.09104238657","2658.13529591614","2740.3010468402","2758.13748400425","2883.07105746991","2736.74412885975","2860.59701763688","3028.21640684666","2911.05556416118","3188.80398470773","3252.6054710927","3336.19069126419","3266.12248660454","","",
"Iraq","IRQ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1140.06857395631","898.069023227648","1295.43119076746","1556.86859388652","1688.17518004057","1580.67937441499","1476.75565525716","1731.61875739311","1273.25897058407","959.367887006983","1090.52205809652","1183.92315753963","1092.98165469695","939.517629598492","980.249444124443","949.253481740859","916.179043545813","909.133658720632","962.301839872785","995.7798442565","1064.17152061051","1125.37331940921","1190.03229059907","1175.83271780348","1082.71904877674","998.349545341439","1076.62803028259","1185.88106304283","1287.12364484767","1319.43951211192","1143.12626352051","1275.01138784403","1411.58869867393","","",
"Iceland","ISL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9058.44053572426","8191.26809568401","7916.88186146098","8380.54983199382","8446.30688308021","8405.2559633539","8991.3157466613","8777.09866357746","9291.86510968838","10353.9985939822","11404.9435876155","10925.4513900466","11168.371424924","11092.6178434139","10892.7840096937","10877.230192953","13184.4771597611","15188.3777309195","17341.072624835","17936.5957485126","17024.5130942471","18161.5241113303","17633.6482755645","18212.7336453087","17947.0382271585","16910.7212326475","15701.4730096728","16234.9829641811","17346.7502731224","16700.5920009676","16083.6099695089","15777.0243039923","15856.4293794614","15892.4158527217","",
"Israel","ISR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2460.48176754989","2324.55598552647","2580.92968949329","2634.64593522424","2738.44186262608","2796.31041024382","2801.22764441017","2881.17071224801","2885.62324026661","2737.58342545966","2899.21092060716","2973.01751340231","2862.54444096904","2949.36140375621","2822.35591418715","2661.980099421","2883.01357713219","2899.35253797653","3130.72173959461","2874.86147474045","3043.56517574048","2981.37242150116","2968.58833913788","2662.60942480489","2528.01855666417","2607.84399987972","2569.21718310487","2481.51602271413","2490.06554012289","2407.97500275888","2453.62703150387","2432.5509270456","2496.2776151277","2458.50485972356","",
"Italy","ITA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2584.07898755354","2645.87384365211","2627.54011715057","2612.19400052933","2578.66204057136","2799.59479171327","2796.38058021046","2834.63680923621","2913.20022573948","2957.58654940452","3012.48356350836","3020.90648059927","3037.55818080542","3168.85492451134","3170.26640428801","3215.03488371872","3176.15781064622","3149.94124167816","3087.94925329046","2870.27499380517","2930.91392263644","2828.74440983272","2709.79379029795","2579.77820789554","2414.40195027266","2512.12819840147","2490.24279736688","2534.74764221301","2492.03489957178","2494.02659804115","2313.10006204514","2531.08698798735","2411.65172417311","2317.73029105407","",
"Jamaica","JAM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1098.84826912252","1091.70766935258","1139.85406564567","1130.54025977278","1140.90644822491","1203.56731599874","1257.38194499192","1243.88202034055","1286.68442414829","1308.89611676077","1339.1099922275","1357.36284604569","1290.94473517758","1339.31816349938","1338.63104342676","1303.21146887141","1470.67499756086","1479.15825671767","1177.37176764598","943.351386149021","875.100676933436","923.899986298869","888.692854734165","930.085040039502","902.848499036495","903.435894725802","998.797053907958","919.667703413837","1031.75337490372","1075.71855431766","795.43607562422","880.70616769668","968.879419803617","","",
"Jordan","JOR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","903.937959777405","864.339117769909","921.019623317495","866.114519281372","885.138249298773","905.193588067655","898.412571409829","893.491630691812","902.814664165857","880.871567025474","903.243088042685","876.037093986667","900.964957727455","900.985989582586","1057.17652422962","1107.30679497061","1066.3573147471","1055.84777945071","1011.34553533121","1044.29967184826","973.413219547318","944.486189633114","1034.50305837685","966.849898090231","930.16049745624","903.433667037898","887.616759444148","917.041568368822","869.212005052558","811.583012032737","754.943831707803","725.458661893959","754.305503117865","","",
"Japan","JPN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3538.39176035754","3560.89610232943","3626.46889746532","3636.46948341282","3823.87113500931","3915.67795216885","3990.47398761077","4022.0891472937","3938.28293836089","3994.22367709485","4067.03590917034","3990.10658740607","3992.92035611852","3956.9006759218","4085.49214215982","4066.44237819506","4064.36063398842","4020.80565275638","3866.57157726667","3709.30865257905","3900.49149923832","3620.18037752431","3536.70272164962","3567.3614189571","3445.76753766555","3400.59271053608","3370.88704456467","3391.04909776843","3343.06542921568","3261.68513219149","3046.98230618116","3196.2173974528","3135.85954395544","3040.65374972363","",
"Kazakhstan","KAZ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4281.89445289382","4337.69754409076","4549.12129193902","3799.01798234766","3411.22039446455","3122.78221073192","2762.82237678729","2461.86076122748","2514.04329382024","2324.27262615097","2301.832950293","2217.57862083109","2538.1420196136","2737.29872977182","3204.58811216281","3186.46182049893","3763.63490829315","4065.37338873297","4253.35380920843","3819.51468551316","4105.7018942109","4532.00308919896","4270.24340373999","4645.78037421422","3670.99573551745","3052.91836942759","3389.13243584968","3404.18383934282","3814.13873379292","3753.15793323889","3388.38789091494","3533.19993700729","3562.30198502782","","",
"Kenya","KEN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","473.452722581552","465.974720380201","462.300423815698","457.896592824603","449.507805087947","458.336654675901","461.838833650534","454.088877830359","459.660865276432","456.538593422557","460.259557885245","452.241875873753","444.971132929664","434.521769433443","448.898899776778","452.689457808482","458.805496880821","455.080900004322","454.930773830584","469.271478896226","468.146619756257","471.117585863612","461.026866891178","469.620774523591","495.609187616767","528.550711644325","531.502059654673","536.715469227383","544.61857620749","542.042029531549","532.999343083954","538.101489714657","539.846925409404","543.765743192359","",
"Kyrgyz Republic","KGZ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1704.87425564025","1520.68057915522","1102.81500664723","856.921127484997","618.884500606015","522.800473223725","595.726916447976","552.190139663263","578.932847041163","498.399308755737","473.380255464763","435.881333208941","485.300857386353","511.249605075318","497.875525180683","498.539457862258","485.424849059713","560.621260216611","593.947817714401","535.174330847579","503.615577108919","596.801843898017","731.356416357898","674.45237437711","691.538602172215","659.127758231911","624.353530620647","609.705646797986","707.081245914754","609.881986975567","562.289194470531","595.833222359916","645.014292407938","","",
"Cambodia","KHM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282.350097776989","269.715973671116","258.947253051872","268.346190136852","271.448297617757","273.111060087066","276.164207089023","272.095279032918","275.5985706572","279.272336910563","286.390391082312","289.726360027538","298.213771742013","296.389616055637","311.4624062289","323.255970747488","325.063800981871","334.025964498856","337.778887518004","359.949524640373","379.745573981888","412.747652430932","418.953616262105","440.94962587052","489.36782496618","516.116717657277","501.330977178892","501.644136152087","","",
"Kiribati","KIR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.0191036002939","","","","","","","","","","","","","","83.2596138835406","81.6035089508849","99.9830028895088","107.771289728416","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","534.251335575782","","","","","","","","","","","","","","1640.93706142718","1701.22962292999","1696.40748137173","1777.07360938637","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2088.02162760717","2259.93752469834","2545.85498921945","2824.86789707394","2968.99819252669","3234.29761074072","3460.92201688076","3675.46830349413","3374.34870324412","3665.80037287776","3952.36285253717","3923.08094343002","4093.47590005122","4137.64649746404","4255.20021526328","4324.50929706891","4337.55103463972","4487.98132629667","4512.96932152779","4557.69756825002","4920.34159542887","5114.96282558864","5122.94213308196","5108.23633855207","5136.98533019492","5239.00345362778","5390.84042635905","5467.82224967457","5531.77957372505","5334.67385872126","5195.91011087811","5513.63338073625","5413.38272860248","5351.12233052729","",
"Kuwait","KWT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5364.14785725884","1940.69062350813","5351.44439852607","7324.02224365766","8626.16387362399","8750.10113429804","8368.27401295209","8176.01715457411","9034.45959618815","9400.75063333368","9493.79658571526","9860.50598409608","9710.55321576442","10159.9001917272","10969.8036910729","12017.9810258331","10451.2180900059","9522.59021417333","10648.7276277184","10529.4946836104","11311.9365859367","10504.8801729128","10424.3416746399","9775.19621173225","8681.35167846512","9731.54449633626","9684.89135568875","9526.71485045218","9772.0088330557","8352.78024104055","8871.9407246336","8570.59391176127","9129.59798629005","","",
"Latin America & Caribbean (excluding high income)","LAC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","997.760870985783","1002.17559907401","995.765017931014","994.989399196201","1022.39510685038","1018.32253156272","1039.57349371791","1067.01132855462","1084.67416993084","1085.61010397523","1075.40453139352","1069.96350268975","1072.92118070312","1102.2043322916","1135.79383731338","1157.94409776002","1178.07826972895","1200.191183105","1222.6563664557","1178.7659020053","1228.62764980585","1252.44376866909","1276.43659223756","1309.53106613505","1314.83165823307","1294.26147141349","1270.09386564737","1256.89379955219","1242.51923055976","1249.02969552229","1171.76037190538","1232.32119086646","1237.02170245259","1354.58614737524","",
"Lao PDR","LAO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296.828433223862","305.203788340763","308.964836465676","314.0195746722","319.062906873054","324.856817488689","349.385020841441","377.457251010717","406.727596705488","420.269670847966","425.369477265063","424.226591651912","430.517609314187","446.093067662227","458.192519798491","602.339548780014","754.130255846522","811.84123029479","805.88201068311","782.690308446395","701.728790627854","727.414717441626","815.086540442856","","",
"Lebanon","LBN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543.47917471359","659.143252262006","653.94720298252","921.551480821083","991.740634978759","1115.10083292304","1155.74538409296","1277.85654793545","1237.77380191676","1272.57004724448","1136.87014459546","1199.71023584992","1175.25346522376","1157.2988164132","1149.06001925911","1079.47193036728","985.785471251008","823.875004803328","1061.37912293521","1336.59416990092","1272.70442631431","1257.01533623898","1383.47674048903","1238.32383382097","1192.55300583176","1284.15018153506","1356.17702319106","1475.80821027467","1431.81356091147","1486.47574871806","1249.32146308929","972.806350423412","617.482998993413","","",
"Liberia","LBR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2512.50761922772","2493.27596558056","2429.43954834655","2472.15011589683","2739.83662502434","2850.593104619","2937.61134533368","2932.65189453748","2967.3421329784","2854.88343059713","2976.83650740397","3074.78058753118","3089.63282765671","3033.31081378459","3051.03345536709","3114.98564274947","2733.38300724871","2363.56247489929","2578.95942858435","2784.55454632999","3131.50608317262","2631.72794552167","3101.47681342856","2747.59073791604","3550.5742819662","3230.9775723301","3118.86767779323","3485.70959421231","3055.56390358683","3413.9338523206","1687.13966145733","2368.63038927902","2539.19813836223","","",
"St. Lucia","LCA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","405.635549881399","","","","","","","","","","","","","","730.642539226371","743.427017225748","714.118543678251","763.003850785059","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1054.41825922107","1060.99365512631","1068.36337012475","1056.81351186108","1096.43558400978","1086.07316432036","1116.8716569893","1146.32806674573","1169.19019584284","1182.05033932544","1172.77391739814","1158.56404481479","1185.18742513167","1203.82709590449","1231.63897479964","1260.72076537799","1284.47892930757","1308.88918570554","1326.30222925344","1279.26004903142","1347.01825380666","1358.28665156228","1385.23824940733","1426.56958565803","1407.97901149107","1384.89847213654","1352.26938392709","1333.8936721064","1300.4757657668","1309.57393203776","1213.97189036518","1283.36774083658","1296.75158355186","","",
"Least developed countries: UN classification","LDC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284.621748383207","282.398377614655","281.782643499169","278.994740725138","285.600714571812","291.509656970393","291.113863168298","293.740313436375","287.848317820438","291.172878080189","287.375812574666","292.487537765402","294.217818062946","298.914581763976","297.977688513841","299.450087174284","305.286846665704","304.503421622961","310.460790557082","317.155737667405","317.199806716996","322.228437938469","324.801555309358","338.939380104651","340.781929781588","344.067149268728","348.934115885526","351.852893124132","351.8315982324","355.663489080734","356.282674193259","363.08354431143","365.276380642805","","",
"Low income","LIC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488.165077590505","480.001494160778","451.930550210327","432.69140831988","426.10221182588","425.367749208775","415.116109862805","415.361871786688","400.675421896261","404.091319470785","396.663995526015","400.864258639112","398.067565778315","398.150894862915","396.27144084376","405.817280839287","408.608789743249","391.697561891105","398.815798793443","395.975442308592","388.77462712205","376.600299944666","360.039882599781","361.143148965669","365.276069084883","348.407659743936","346.28292436754","363.074828117631","358.934963645393","360.530684739439","358.558560227543","358.410690941437","357.979122120712","","",
"Liechtenstein","LIE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","337.373525429123","339.919335996907","343.296447715386","355.8282310162","336.751423969568","341.934236767293","375.359188772233","381.683287158944","380.75209939329","399.100833601744","431.62116957475","410.71839857146","413.944440993586","435.190736130853","438.022357631525","445.253637299827","446.303743469172","451.932624363217","437.179899601695","441.000672616531","467.291270770327","472.004070198765","481.924833084376","456.565215233171","485.842992855467","501.472734960701","542.532333545075","514.407499916205","508.499276672792","523.423393496303","511.066363818929","527.11680981294","473.920825625094","","",
"Lower middle income","LMC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363.067809585332","366.372069398527","368.164921877044","368.96352099088","371.318648647131","376.491962941575","383.198899754419","390.340896385436","393.512035344088","403.762811346796","400.870456752009","402.514484319348","406.481097974585","409.298964424408","422.282156146419","432.162229661941","442.037756109004","454.783270373368","467.656671378287","479.468247394419","498.467411163179","511.234466306537","522.370766272256","524.574452186158","544.996970499229","549.288794767929","560.376356524052","575.364768378502","589.012891199084","590.190363157578","566.971590115183","599.146225373492","618.939418237809","","",
"Low & middle income","LMY","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","717.13233368366","707.523910702682","697.193739540142","698.564732264085","699.81918730795","716.693128718665","720.628072438123","725.161025545772","718.088582117263","723.646951562224","726.053529352046","731.059528207299","748.035129428455","790.939645833396","845.202739082268","883.574799832679","921.789290644723","957.791819777752","978.256953280173","994.684564350754","1053.19640443369","1090.78506532111","1107.41073172084","1121.25222906915","1137.59076427374","1123.86307024457","1123.45382191405","1148.02021241609","1174.75867236734","1200.27768773653","1182.6432883098","1244.20774003948","1263.17480101188","","",
"Lesotho","LSO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2050571017929","16.8964238974827","9.76832112893001","9.72728780689593","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1360.68620965411","1319.60114414361","1273.59284439544","1260.23239542123","1218.40077939748","1241.76417420476","1254.57969098294","1234.75949927068","1216.0949726202","1225.68158263983","1243.61073356775","1270.22870150488","1309.27744578269","1410.35207970611","1518.37976920228","1603.64942038464","1702.12889627651","1779.33977371651","1824.27281976531","1849.04989710783","2003.07526584772","2095.11125756071","2143.46530776974","2184.27277372264","2203.06788383385","2185.13657736328","2184.37524828093","2232.7119600604","2315.35097373779","2365.43354742232","2381.48508185718","2534.42220158843","2562.87012953235","","",
"Lithuania","LTU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4344.38252198852","4601.93095385275","2978.47794398708","2472.2142849924","2220.47403471325","2401.16634284387","2610.08628191169","2493.7495603031","2637.51048470464","2262.27498039981","2040.58088590544","2388.28142241839","2578.77097536015","2714.29508589632","2784.89403569789","2668.04972447817","2669.90395839998","2927.72851407517","2978.8832571652","2771.81869908328","2276.51776090125","2412.97760145453","2469.29302070043","2355.74623540139","2380.23480122933","2425.77105783362","2512.92612851896","2666.7550123295","2728.24923193277","2724.03467418319","2669.23622031747","2761.91142946898","2428.00261742472","2340.15471811017","",
